book_id,search_key,book_title,book_subtitle,book_authors,book_description,industryIdentifiers,text_readingModes,image_readingModes,pageCount,categories,language,imageLinks,ratingsCount,averageRating,country,saleability,isEbook,amount_listPrice,currencyCode_listPrice,amount_retailPrice,currencyCode_retailPrice,buyLink,year,publisher
fcc2715d-9af8-49ed-af43-8694734e3d3b,fiction,The Good Wife,"A Historical Tale of Love, Alchemy, Courage and Change",Eleanor Porter,"'Eleanor Porter is a major new voice in historical fiction.' Tim ClaytonWhere will her loyalty lead her? Once accused of witchcraft Martha Spicer is now free from the shadow of the gallows and lives a safe and happy life with her husband, Jacob. But when Jacob heads north to accompany his master, he warns Martha to keep her healing gifts a secret, to keep herself safe, to be a good wife. Martha loves Jacob but without him there to protect her, she soon comes under the suspicious eye of the wicked Steward Boult, who's heard of her talent and forces her to attend to him. If she refuses, he promises to destroy the good life she has built for herself with Jacob. Desperate and alone, Martha faces a terrible decision: stay and be beholden to Boult or journey north to find Jacob who is reported to have been killed.. The road ahead is filled with danger, but also the promise of a brighter future. And where her gifts once threatened to be her downfall, might they now be the very thing that sets Martha free...? The brilliant follow-up to Eleanor Porter's first novel of love, betrayal, superstition and fear in Elizabethan England. A story of female courage, ingenuity and determination, this is perfect for fans of Tracy Chevalier. 'Eleanor Porter is a major new voice in historical fiction. With her beautiful use of language and compelling storytelling she conjures the past with a vividness that lingers in the mind long after the final page.' Tim Clayton Praise for The Wheelwright's Daughter: 'It's a gripping story and such accomplished writing. I really enjoyed every moment of working on it.' Yvonne Holland, editor of Philippa Gregory and Tracy Chevalier 'A brilliant debut novel' 'An interesting read and an impressive debut novel' 'A wonderfully written story' 'A skilfully crafted story of love, betrayal, superstition and fear in 16th century England.' 'This is a story of courage, trust, betrayal and love.' 'A great historical novel I loved.'","1838895310, 9781838895310",False,False,330,N/A,en,http://books.google.com/books/content?id=SmUqzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=SmUqzgEACAAJ&dq=fiction&hl=&source=gbs_api,2021,N/A
165ff8e3-17da-4cdf-bca0-23712ad4bdab,fiction,Selected Essays,N/A,Virginia Woolf,"'A good essay must draw its curtain round us, but it must be a curtain that shuts us in, not out.' According to Virginia Woolf, the goal of the essay 'is simply that it should give pleasure...It should lay us under a spell with its first word, and we should only wake, refreshed, with its last.' One of the best practitioners of the art she analysed so rewardingly, Woolf displayed her essay-writing skills across a wide range of subjects, with all the craftsmanship, substance, and rich allure of her novels. This selection brings together thirty of her best essays, including the famous 'Mr Bennett and Mrs Brown', a clarion call for modern fiction. She discusses the arts of writing and of reading, and the particular role and reputation of women writers. She writes movingly about her father and the art of biography, and of the London scene in the early decades of the twentieth century. Overall, these pieces are as indispensable to an understanding of this great writer as they are enchanting in their own right. ABOUT THE SERIES: For over 100 years Oxford World's Classics has made available the widest range of literature from around the globe. Each affordable volume reflects Oxford's commitment to scholarship, providing the most accurate text plus a wealth of other valuable features, including expert introductions by leading authorities, helpful notes to clarify the text, up-to-date bibliographies for further study, and much more.","9780191549816, 0191549819",False,True,285,Literary Collections,en,http://books.google.com/books/content?id=d0QNv0Xb0XsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2,3.5,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=d0QNv0Xb0XsC&source=gbs_api,2008,OUP Oxford
b46750b3-2139-4163-a9cd-ef26998c5230,fiction,Bestsellers: Popular Fiction since 1900,N/A,C. Bloom,"This guide and reference work of all of the bestselling books, authors and genres since the beginning of the 20th century, provides an insight into over 100 years of publishing and reading as well as taking us on a journey into the heart of the British imagination.","0333687426, 9780333687420",False,False,306,Literary Criticism,en,http://books.google.com/books/content?id=2JHXwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=2JHXwAEACAAJ&dq=fiction&hl=&source=gbs_api,2002,Palgrave Macmillan
bebe41d0-46eb-47e0-88d8-a145a0ed0d28,fiction,"Cry, the Peacock",N/A,Anita Desai,No Description,UOM:39015038927995,False,False,226,Fiction,en,http://books.google.com/books/content?id=jIBaAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1,4,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=jIBaAAAAMAAJ&dq=fiction&hl=&source=gbs_api,1983,Architectural Book Publishing Company
82ebfb17-c430-429a-9ede-8e9a520f3fdc,fiction,The Cambridge Companion to American Fiction after 1945,N/A,John N. Duvall,"Each generation revises literary history and this is nowhere more evident than in the post-Second World War period. This 2011 Companion offers a comprehensive, authoritative and accessible overview of the diversity of American fiction since the Second World War. Essays by nineteen distinguished scholars provide critical insights into the significant genres, historical contexts, cultural diversity and major authors during a period of enormous American global political and cultural power. This power is overshadowed, nevertheless, by national anxieties growing out of events ranging from the Civil Rights Movement to the rise of feminism; from the Cold War and its fear of Communism and nuclear warfare to the Age of Terror and its different yet related fears of the 'Other'. American fiction since 1945 has faithfully chronicled these anxieties. An essential reference guide, this Companion provides a chronology of the period, as well as guides to further reading.","9781107493544, 1107493544",False,True,473,Literary Criticism,en,http://books.google.com/books/content?id=AVXPAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=AVXPAgAAQBAJ&dq=fiction&hl=&source=gbs_api,2011,Cambridge University Press
b345d7d6-dd5c-4ed2-a237-1976bef609cf,fiction,A Romance of Two Worlds,N/A,Marie Corelli,"A romance of two worlds , By Marie Corelli ( first novel )by Marie Corelli A Romance of Two Worlds starts with a young heroine, in first person, telling her story of a debilitating illness that includes depression and thoughts of suicide. Her doctor is unable to help her and sends her off on a holiday where she meets a mystical character by the name of Raffello Cellini, a famous Italian artist. Cellini offers her a strange potion which immediately puts her into a tranquil slumber, in which she experiences divine visions. Upon wakening, she craves more. Later, she meets her unnamed guardian angel, who whisks her through infinite solar systems faster than a shooting star while human spirits fly by like gossamer silk. He shares the truth of religion and the secret of human destiny, but still she longs for more. She comes to understand God as pure light and pure love, but it's not enough that she should see and hear these things from the touch of an angel. She wants to master this ability on her own and seeks a oneness with God through a series of meditative disciplines while locked away in a monastery. Reception--The novel was rejected for publication by Hall Caine-an act that began a lifelong feud between Caine and Corelli. After hearing of Caine's harsh criticism, George Bentley suspected that the novel might have commercial appeal and published Corelli's first novel.We are delighted to publish this classic book as part of our extensive Classic Library collection. Many of the books in our collection have been out of print for decades, and therefore have not been accessible to the general public. The aim of our publishing program is to facilitate rapid access to this vast reservoir of literature, and our view is that this is a significant literary work, which deserves to be brought back into print after many decades. The contents of the vast majority of titles in the Classic Library have been scanned from the original works. To ensure a high quality product, each title has been meticulously hand curated by our staff. Our philosophy has been guided by a desire to provide the reader with a book that is as close as possible to ownership of the original work. We hope that you will enjoy this wonderful classic work, and that for you it becomes an enriching experience","1722246154, 9781722246150",False,False,590,N/A,en,http://books.google.com/books/content?id=GGNZuQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=GGNZuQEACAAJ&dq=fiction&hl=&source=gbs_api,2018,Createspace Independent Publishing Platform
92fc3ac3-41d8-4a50-b250-61796cd9d76a,fiction,Patterns in Thackeray's Fiction,N/A,James H. Wheatley,No Description,UOM:39015002222183,False,False,176,Fiction,en,http://books.google.com/books/content?id=oUxbAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=oUxbAAAAMAAJ&dq=fiction&hl=&source=gbs_api,1969,N/A
33f4afbe-cc64-42d6-8135-f09420999614,fiction,Black Dogs,N/A,Ian McEwan,No Description,"0754089037, 9780754089032",False,False,232,France,en,No Image,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=V45MPgAACAAJ&dq=fiction&hl=&source=gbs_api,2003,N/A
f8e63946-a061-4715-b988-10f756def0e0,fiction,The War of the Worlds Illustrated,N/A,H G Wells,"The War of the Worlds is a science fiction novel by English author H. G. Wells, first serialized in 1897 by Pearson's Magazine in the UK and by Cosmopolitan magazine in the US. The novel's first appearance in hardcover was in 1898 from publisher William Heinemann of London. Written between 1895 and 1897, [2] it is one of the earliest stories to detail a conflict between mankind and an extraterrestrial race.[3] The novel is the first-person narrative of both an unnamed protagonist in Surrey and of his younger brother in London as southern England is invaded by Martians. The novel is one of the most commented-on works in the science fiction cano",9798657141535,False,False,232,N/A,en,http://books.google.com/books/content?id=0Q-jzQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=0Q-jzQEACAAJ&dq=fiction&hl=&source=gbs_api,2020,N/A
d9b478d1-e473-4a2d-bfb5-c95a6d70f526,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,56,N/A,en,http://books.google.com/books/content?id=Y54Q4NPS7_wC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1,5,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=Y54Q4NPS7_wC&dq=fiction&hl=&source=gbs_api,2009,N/A
ab03c5bf-05d5-40be-bf43-72d5e83ace03,fiction,Boys' Life,N/A,Unknown Author,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,48,N/A,en,http://books.google.com/books/content?id=9KR5r-HysAwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=9KR5r-HysAwC&dq=fiction&hl=&source=gbs_api,1939,N/A
0ee97e71-1da0-4fd5-8c67-263165831e74,fiction,Literary Subterfuge and Contemporary Persian Fiction,Who Writes Iran?,Mohammad Mehdi Khorrami,Cover; Half Title; Series Page; Title Page; Copyright Page; Dedication; Table of Contents; Acknowledgments; Introduction; 1 From prison reports to prison literature; 2 Literary rewrites of history; 3 Individualistic literary spaces: non-discursive situations; Conclusion; Bibliography; Index.,"1138782343, 9781138782341",False,False,0,Literary Criticism,en,http://books.google.com/books/content?id=osSvoAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=osSvoAEACAAJ&dq=fiction&hl=&source=gbs_api,2015,Iranian Studies
e2f25190-b027-4bce-88ec-0b82fd8ce2de,fiction,The Pearl of Lima,A Story of True Love,"Jules Verne, Anne T. Wilbur","Jules Gabriel Verne (1828 -1905) was a French novelist, poet, and playwright best known for his adventure novels and his profound influence on the literary genre of science fiction. Verne was born to bourgeois parents in the seaport of Nantes, where he was trained to follow in his father's footsteps as a lawyer, but quit the profession early in life to write for magazines and the stage. His collaboration with the publisher Pierre-Jules Hetzel led to the creation of the Voyages Extraordinaires, a widely popular series of scrupulously researched adventure novels including Journey to the Center of the Earth, Twenty Thousand Leagues Under the Sea, and Around the World in Eighty Days. Verne is generally considered a major literary author in France and most of Europe, where he has had a wide influence on the literary avant-garde and on surrealism. The pioneering submarine designer Simon Lake credited his inspiration to Twenty Thousand Leagues Under the Sea, and his autobiography begins ""Jules Verne was in a sense the director-general of my life."" William Beebe, Sir Ernest Shackleton, and Robert Ballard found similar early inspiration in the novel, and Jacques Cousteau called it his ""shipboard bible."" The aviation pioneer Alberto Santos-Dumont named Verne as his favorite author and the inspiration for his own elaborate flying machines. Igor Sikorsky often quoted Verne and cited his Robur the Conqueror as the inspiration for his invention of the first successful helicopter. The rocketry innovators Konstantin Tsiolkovsky, Robert Goddard, and Hermann Oberth are all known to have taken their inspiration from Verne's From the Earth to the Moon. Frank Borman, Jim Lovell, and William Anders, the astronauts on the Apollo 8 mission, were similarly inspired, with Borman commenting ""In a very real sense, Jules Verne is one of the pioneers of the space age."" When cosmonaut Georgi Grechko was orbiting Earth with Yuri Romanenko on the Salyut 6 in 1978, he broadcast back a message to celebrate Verne's 150th birthday, saying: ""There's hardly a person who hasn't read his books, at any rate not among the cosmonauts, because Jules Verne was a dreamer, a visionary who saw flights in space. I'd say this flight too was predicted by Jules Verne.""","1519388594, 9781519388599",False,False,78,N/A,en,http://books.google.com/books/content?id=IVD0jwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=IVD0jwEACAAJ&dq=fiction&hl=&source=gbs_api,2015,Createspace Independent Publishing Platform
